index,target,timestamp,processId,threadId,parentProcessId,userId,mountNamespace,processName,hostName,eventId,eventName,stackAddresses,argsNum,returnValue,domain,type,protocol,pathname,flags,dev,inode,fd,statbuf,dirfd,mode,ruid,euid,rgid,egid,cap,sockfd,addr,addrlen,dirp,count,stack,parent_tid,child_tid,tls,option,arg2,arg3,arg4,arg5,pid,sig,target,oldfd,newfd,uid,argv,gid
180,0,128.56446,1,1,0,0,4026531840,systemd,0,6,lstat,"[140074839308010, 140074836041879, 7023193685976558950]",2,-2,,,,/sys/fs/cgroup/blkio/user.slice/user-1000.slice/session-4.scope,,,,,0x7FFFD33886E0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,128.564514,1,1,0,0,4026531840,systemd,0,1005,security_file_open,[],4,0,,,,/sys/fs/cgroup/memory/user.slice/user-1000.slice/session-4.scope,O_RDONLY|O_NONBLOCK|O_LARGEFILE|O_DIRECTORY,33.0,3671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,128.564542,1,1,0,0,4026531840,systemd,0,257,openat,[],4,12,,,,/sys/fs/cgroup/memory/user.slice/user-1000.slice/session-4.scope,O_RDONLY|O_NONBLOCK|O_DIRECTORY|O_CLOEXEC,,,,,-100.0,3070907996,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,128.564591,1,1,0,0,4026531840,systemd,0,217,getdents64,[],3,1256,,,,,,,,12.0,,,,,,,,,,,,0x555F16829500,32768.0,,,,,,,,,,,,,,,,,
186,0,128.564792,1,1,0,0,4026531840,systemd,0,217,getdents64,[],3,0,,,,,,,,12.0,,,,,,,,,,,,0x555F16829500,32768.0,,,,,,,,,,,,,,,,,
187,0,128.564813,1,1,0,0,4026531840,systemd,0,3,close,[],1,0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,128.564943,1,1,0,0,4026531840,systemd,0,1005,security_file_open,[],4,0,,,,/sys/fs/cgroup/pids/user.slice/user-1000.slice/session-4.scope,O_RDONLY|O_NONBLOCK|O_LARGEFILE|O_DIRECTORY,42.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,128.564992,1,1,0,0,4026531840,systemd,0,5,fstat,[],2,0,,,,,,,,12.0,0x7FFFD3388300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,128.565102,1,1,0,0,4026531840,systemd,0,3,close,[],1,0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,128.56526,1,1,0,0,4026531840,systemd,0,1006,security_inode_unlink,"[140074839318075, 93866876631144, 93866876513058, 4294967306, 93866886772776, 93866887988304, 140074839792480, 17042545668667233780]",1,0,,,,/systemd/units/invocation:session-4.scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,128.565303,1,1,0,0,4026531840,systemd,0,87,unlink,[],1,0,,,,/run/systemd/units/invocation:session-4.scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,128.568205,1231,1231,825,1000,4026531840,sshd,0,3,close,[140546446428551],1,0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,128.568372,505,505,1,0,4026532288,systemd-logind,0,3,close,[140296893581703],1,0,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,128.568438,505,505,1,0,4026532288,systemd-logind,0,87,unlink,[],1,0,,,,/run/systemd/sessions/4.ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,128.568829,1231,1231,825,1000,4026531840,sshd,0,3,close,"[140546446428551, 93884052364816]",1,0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,128.569945,825,825,1,0,4026531840,sshd,0,1003,cap_capable,[140546442907243],1,0,,,,,,,,,,,,,,,,CAP_SETGID,,,,,,,,,,,,,,,,,,,,,,
211,0,128.569974,825,825,1,0,4026531840,sshd,0,114,setregid,[],2,0,,,,,,,,,,,,,,-1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,
213,0,128.571147,825,825,1,0,4026531840,sshd,0,1003,cap_capable,[140546442907243],1,0,,,,,,,,,,,,,,,,CAP_SETUID,,,,,,,,,,,,,,,,,,,,,,
214,0,128.571193,825,825,1,0,4026531840,sshd,0,113,setreuid,[],2,0,,,,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,128.571262,825,825,1,0,4026531840,sshd,0,1005,security_file_open,"[140546446425771, 32482207980220009]",4,0,,,,/etc/login.defs,O_RDONLY|O_LARGEFILE,211812353.0,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,128.5713,825,825,1,0,4026531840,sshd,0,257,openat,[],4,5,,,,/etc/login.defs,O_RDONLY,,,,,-100.0,2231598763,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,128.571387,825,825,1,0,4026531840,sshd,0,3,close,[140546446447787],1,0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,128.571531,825,825,1,0,4026531840,sshd,0,42,connect,"[140546446500615, 21474836485]",3,0,,,,,,,,,,,,,,,,,5.0,"{'sun_path': '/run/dbus/system_bus_socket','sa_family': 'AF_UNIX'}",30,,,,,,,,,,,,,,,,,,,
222,0,128.571578,825,825,1,0,4026531840,sshd,0,5,fstat,[140546446423689],2,0,,,,,,,,5.0,0x7FFFB1086BE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,128.571606,825,825,1,0,4026531840,sshd,0,51,getsockname,[140546446500811],3,0,,,,,,,,,,,,,,,,,5.0,"{'sa_family': 'AF_UNIX','sun_path': ''}",0x7FFFB1086BDC,,,,,,,,,,,,,,,,,,,
226,0,128.572545,1322,1322,1238,1000,4026531840,sshd,0,3,close,"[140350085179783, 94173731831040]",1,0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,128.573794,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 7809644666712713775]",4,-2,,,,/run/log/journal/b5fc195dee6b473aa3746735e6445b30/system.journal,O_RDWR|O_NONBLOCK|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,128.574015,1238,1238,1,0,4026531840,sshd,0,114,setregid,[],2,0,,,,,,,,,,,,,,-1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,
232,0,128.574161,1238,1238,1,0,4026531840,sshd,0,113,setreuid,[],2,0,,,,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,128.574269,1238,1238,1,0,4026531840,sshd,0,1005,security_file_open,"[140350085177003, 32482207980220009]",4,0,,,,/etc/login.defs,O_RDONLY|O_LARGEFILE,211812353.0,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0,128.574309,1238,1238,1,0,4026531840,sshd,0,257,openat,[],4,5,,,,/etc/login.defs,O_RDONLY,,,,,-100.0,3438845611,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0,128.574435,1238,1238,1,0,4026531840,sshd,0,3,close,[140350085199019],1,0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,128.574544,1238,1238,1,0,4026531840,sshd,0,41,socket,"[140350085253387, 18446744073709551615]",3,5,AF_UNIX,SOCK_STREAM|SOCK_NONBLOCK|SOCK_CLOEXEC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0,128.574626,159,159,1,0,4026531840,systemd-journal,0,5,fstat,"[139745116178057, 256002]",2,0,,,,,,,,21.0,0x5571FBD530F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,128.574994,159,159,1,0,4026531840,systemd-journal,0,3,close,[139745116202155],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0,128.575027,159,159,1,0,4026531840,systemd-journal,0,1003,cap_capable,"[139745116188174, 93948044707920, 93948044930064, 2220113]",1,0,,,,,,,,,,,,,,,,CAP_SYS_PTRACE,,,,,,,,,,,,,,,,,,,,,,
247,0,128.57564,187,187,1,0,4026532217,systemd-udevd,1,257,openat,"[140514610568875, 28558051270274934]",4,-2,,,,/run/udev/queue,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,-100.0,460512939,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,128.575718,187,187,1,0,4026532217,systemd-udevd,1,1005,security_file_open,[],4,0,,,,/run/udev/queue,O_WRONLY|O_CREAT|O_EXCL|O_LARGEFILE,25.0,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0,128.57576,187,187,1,0,4026532217,systemd-udevd,1,257,openat,[],4,14,,,,/run/udev/queue,O_WRONLY|O_CREAT|O_EXCL|O_CLOEXEC,,,,,-100.0,460512939,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,128.575794,187,187,1,0,4026532217,systemd-udevd,1,5,fstat,[140514610566793],2,0,,,,,,,,14.0,0x7FFF9AA3E6E0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0,128.575948,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,0,,,,/run/udev/rules.d,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,128.575981,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,-2,,,,/usr/local/lib/udev/rules.d,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0,128.576067,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,0,,,,/lib/udev/rules.d,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0,128.576172,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,-2,,,,/usr/lib/systemd/hwdb/hwdb.bin,,,,,0x7FFF9AA3E690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,128.576213,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,-2,,,,/lib/systemd/hwdb/hwdb.bin,,,,,0x7FFF9AA3E690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0,128.576259,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,0,,,,/lib/udev/hwdb.bin,,,,,0x7FFF9AA3E690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,128.576295,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 1384]",2,0,,,,/etc/modprobe.d,,,,,0x7FFF9AA3D640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0,128.576329,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 6005]",2,0,,,,/lib/modprobe.d,,,,,0x7FFF9AA3D640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0,128.576367,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 15594]",2,0,,,,/lib/modules/5.4.0-1037-aws/modules.dep.bin,,,,,0x7FFF9AA3D630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0,128.576492,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 15615]",2,0,,,,/lib/modules/5.4.0-1037-aws/modules.alias.bin,,,,,0x7FFF9AA3D630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0,128.576529,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 15627]",2,0,,,,/lib/modules/5.4.0-1037-aws/modules.symbols.bin,,,,,0x7FFF9AA3D630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0,128.576651,1238,1238,1,0,4026531840,sshd,0,5,fstat,[140350085174921],2,0,,,,,,,,5.0,0x7FFD685C5B20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0,128.576693,187,187,1,0,4026532217,systemd-udevd,1,4,stat,"[140514610566698, 15628]",2,0,,,,/lib/modules/5.4.0-1037-aws/modules.builtin.bin,,,,,0x7FFF9AA3D630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0,128.57676,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[140514610566698],2,0,,,,/etc/systemd/network,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0,128.576795,1238,1238,1,0,4026531840,sshd,0,51,getsockname,[140350085252043],3,0,,,,,,,,,,,,,,,,,5.0,"{'sa_family': 'AF_UNIX','sun_path': ''}",0x7FFD685C5B1C,,,,,,,,,,,,,,,,,,,
273,0,128.576832,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,0,,,,/run/systemd/network,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0,128.576935,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,-2,,,,/usr/local/lib/systemd/network,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0,128.577046,187,187,1,0,4026532217,systemd-udevd,1,4,stat,[],2,0,,,,/lib/systemd/network,,,,,0x7FFF9AA3E620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0,128.577115,187,187,1,0,4026532217,systemd-udevd,1,41,socket,"[140514610645259, 94185845393384, 11]",3,14,AF_NETLINK,SOCK_RAW|SOCK_NONBLOCK|SOCK_CLOEXEC,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,0,128.577161,187,187,1,0,4026532217,systemd-udevd,1,49,bind,"[140514610643659, 16]",3,0,,,,,,,,,,,,,,,,,14.0,{'sa_family': 'AF_NETLINK'},12,,,,,,,,,,,,,,,,,,,
279,0,128.577195,187,187,1,0,4026532217,systemd-udevd,1,51,getsockname,"[140514610643915, 16]",3,0,,,,,,,,,,,,,,,,,14.0,{'sa_family': 'AF_NETLINK'},0x7FFF9AA3E68C,,,,,,,,,,,,,,,,,,,
281,0,128.578447,187,187,1,0,4026532217,systemd-udevd,1,3,close,[140514610571655],1,0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,0,128.578699,187,187,1,0,4026532217,systemd-udevd,1,41,socket,"[140514610645259, 94185845393384, 11]",3,14,AF_NETLINK,SOCK_RAW|SOCK_NONBLOCK|SOCK_CLOEXEC,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0,128.579019,187,187,1,0,4026532217,systemd-udevd,1,56,clone,[],5,7259,,,,,CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID,,,,,,,,,,,,,,,,,0x0,0x0,0x7FCC1B7030BF,0.0,,,,,,,,,,,,,
286,0,128.579057,187,187,1,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,0,128.580015,483,483,1,103,4026531840,dbus-daemon,0,288,accept4,"[140041318169674, 16992490000077575719]",4,18,,,,,-385483702,,,,,,,,,,,,3.0,"{'sa_family': 'AF_UNIX','sun_path': 'P�'V'}",0x7FFFD7D77A1C,,,,,,,,,,,,,,,,,,,
288,0,128.580101,483,483,1,103,4026531840,dbus-daemon,0,51,getsockname,"[140041318167499, 34359738368]",3,0,,,,,,,,,,,,,,,,,18.0,"{'sa_family': 'AF_UNIX','sun_path': '/run/dbus/system_bus_socket'}",0x7FFFD7D7798C,,,,,,,,,,,,,,,,,,,
289,0,128.580348,505,505,1,0,4026532288,systemd-logind,0,6,lstat,[140296893576938],2,0,,,,/run/systemd/sessions,,,,,0x7FFC34970C10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0,128.580617,505,505,1,0,4026532288,systemd-logind,0,257,openat,[],4,22,,,,/run/systemd/sessions/.#4bpd3Rn,O_RDWR|O_CREAT|O_EXCL|O_CLOEXEC,,,,,-100.0,1786855083,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,128.58072,505,505,1,0,4026532288,systemd-logind,0,5,fstat,[140296893576841],2,0,,,,,,,,22.0,0x7FFC34970520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0,128.581516,505,505,1,0,4026532288,systemd-logind,0,1005,security_file_open,"[140296893578923, 7310315466561250676]",4,0,,,,/run/systemd/users/.#1000588ARp,O_RDWR|O_CREAT|O_EXCL|O_LARGEFILE,25.0,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0,128.581561,505,505,1,0,4026532288,systemd-logind,0,257,openat,[],4,22,,,,/run/systemd/users/.#1000588ARp,O_RDWR|O_CREAT|O_EXCL|O_CLOEXEC,,,,,-100.0,1786855083,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0,128.581609,505,505,1,0,4026532288,systemd-logind,0,91,fchmod,"[140296893578507, 8029355621175158124]",2,0,,,,,,,,22.0,,,S_IRUSR|S_IWUSR|S_IRGRP|S_IROTH,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,0,128.581668,505,505,1,0,4026532288,systemd-logind,0,5,fstat,[140296893576841],2,0,,,,,,,,22.0,0x7FFC34970560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0,128.581751,505,505,1,0,4026532288,systemd-logind,0,3,close,[140296893600939],1,0,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,0,128.582906,187,187,1,0,4026532217,systemd-udevd,1,41,socket,"[140514610645259, 94185845393384, 11]",3,14,AF_NETLINK,SOCK_RAW|SOCK_NONBLOCK|SOCK_CLOEXEC,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,0,128.583766,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 7956009395314437941]",4,38,,,,/proc/825/cmdline,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,128.583839,159,159,1,0,4026531840,systemd-journal,0,5,fstat,[139745116178057],2,0,,,,,,,,38.0,0x7FFF368743B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,0,128.583894,187,187,1,0,4026532217,systemd-udevd,1,49,bind,"[140514610643659, 16]",3,0,,,,,,,,,,,,,,,,,14.0,{'sa_family': 'AF_NETLINK'},12,,,,,,,,,,,,,,,,,,,
308,0,128.583959,159,159,1,0,4026531840,systemd-journal,0,3,close,[139745116202155],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,0,128.584719,159,159,1,0,4026531840,systemd-journal,0,257,openat,[],4,38,,,,/proc/825/status,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,0,128.58499,159,159,1,0,4026531840,systemd-journal,0,5,fstat,"[139745116178057, 7810775776112898672]",2,0,,,,,,,,38.0,0x7FFF36874420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,0,128.58564,187,187,1,0,4026532217,systemd-udevd,1,56,clone,[140514610393279],5,7260,,,,,CLONE_CHILD_CLEARTID|CLONE_CHILD_SETTID,,,,,,,,,,,,,,,,,0x0,0x0,0x7FCC1B7030BF,0.0,,,,,,,,,,,,,
314,0,128.585733,159,159,1,0,4026531840,systemd-journal,0,3,close,[139745116182955],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,0,128.586136,159,159,1,0,4026531840,systemd-journal,0,1005,security_file_open,"[139745116180260, 7147056978154565429]",4,0,,,,/proc/825/attr/current,O_RDONLY|O_LARGEFILE,5.0,38575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,0,128.586443,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 7147056978154565429]",4,38,,,,/proc/825/attr/current,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,0,128.586623,159,159,1,0,4026531840,systemd-journal,0,3,close,[139745116182955],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,0,128.587318,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 8028074750225100597]",4,38,,,,/proc/825/sessionid,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,0,128.587437,159,159,1,0,4026531840,systemd-journal,0,5,fstat,[139745116178057],2,0,,,,,,,,38.0,0x7FFF36874310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,0,128.587642,7259,7259,187,0,4026532217,systemd-udevd,1,1005,security_file_open,"[140514610568875, 8313483762523399788]",4,0,,,,/proc/7259/oom_score_adj,O_WRONLY|O_NOCTTY|O_LARGEFILE,5.0,38578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,0,128.587746,159,159,1,0,4026531840,systemd-journal,0,3,close,[139745116202155],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,0,128.588074,159,159,1,0,4026531840,systemd-journal,0,257,openat,[],4,38,,,,/proc/825/loginuid,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,0,128.588128,187,187,1,0,4026532217,systemd-udevd,1,3,close,[140514610571655],1,0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,0,128.588175,159,159,1,0,4026531840,systemd-journal,0,5,fstat,[],2,0,,,,,,,,38.0,0x7FFF36874310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,0,128.588241,7259,7259,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,/proc/self/oom_score_adj,O_WRONLY|O_NOCTTY|O_CLOEXEC,,,,,-100.0,460512939,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0,128.588338,159,159,1,0,4026531840,systemd-journal,0,3,close,[],1,0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0,128.588423,483,483,1,103,4026531840,dbus-daemon,0,257,openat,"[140041318092459, 7310315466561250676]",4,-2,,,,/run/systemd/users/0,O_RDONLY|O_CLOEXEC,,,,,-100.0,3909406379,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0,128.588476,159,159,1,0,4026531840,systemd-journal,0,1005,security_file_open,"[139745116180260, 8103505641674583861]",4,0,,,,/proc/825/cgroup,O_RDONLY|O_LARGEFILE,5.0,38580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,0,128.588603,483,483,1,103,4026531840,dbus-daemon,0,1005,security_file_open,"[140041319098971, 7956009395314437941]",4,0,,,,/proc/825/cmdline,O_RDONLY|O_LARGEFILE,5.0,38572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,0,128.588649,159,159,1,0,4026531840,systemd-journal,0,257,openat,[],4,38,,,,/proc/825/cgroup,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,0,128.588765,159,159,1,0,4026531840,systemd-journal,0,5,fstat,[],2,0,,,,,,,,38.0,0x7FFF368742B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,0,128.588939,483,483,1,103,4026531840,dbus-daemon,0,3,close,[140041319097303],1,0,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,0,128.590122,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 7597138467829409140]",4,-2,,,,/run/systemd/units/log-extra-fields:session-1.scope,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,0,128.590279,483,483,1,103,4026531840,dbus-daemon,0,21,access,[140041318093483],2,0,,,,/run/systemd/seats/,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,0,128.590716,483,483,1,103,4026531840,dbus-daemon,0,257,openat,"[140041318092459, 7310315466561250676]",4,-2,,,,/run/systemd/users/0,O_RDONLY|O_CLOEXEC,,,,,-100.0,3909406379,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0,128.592002,483,483,1,103,4026531840,dbus-daemon,0,1005,security_file_open,"[140041319098971, 7596557092445435955]",4,0,,,,/proc/1238/cmdline,O_RDONLY|O_LARGEFILE,5.0,38583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,0,128.592465,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 7809644666712713775]",4,-2,,,,/run/log/journal/b5fc195dee6b473aa3746735e6445b30/system.journal,O_RDWR|O_NONBLOCK|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,0,128.592706,483,483,1,103,4026531840,dbus-daemon,0,257,openat,"[140041319098971, 7596557092445435955]",4,23,,,,/proc/1238/cmdline,O_RDONLY,,,,,-100.0,3910412891,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,0,128.59288,483,483,1,103,4026531840,dbus-daemon,0,3,close,[140041319097303],1,0,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,0,128.595702,7258,7258,187,0,4026532217,systemd-udevd,1,157,prctl,[140514610642590],5,0,,,,,,,,,,,,,,,,,,,,,,,,,,PR_SET_PDEATHSIG,15.0,1.0,140514610642590.0,0.0,,,,,,,,
352,0,128.596749,159,159,1,0,4026531840,systemd-journal,0,1005,security_file_open,"[139745116180260, 139639812616035]",4,0,,,,/proc/1/comm,O_RDONLY|O_LARGEFILE,5.0,38586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,0,128.597787,187,187,1,0,4026532217,systemd-udevd,1,41,socket,"[140514610645259, 94185845393384, 11]",3,14,AF_NETLINK,SOCK_RAW|SOCK_NONBLOCK|SOCK_CLOEXEC,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,0,128.598015,7259,7259,187,0,4026532217,systemd-udevd,1,3,close,[140514610571655],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,0,128.598056,159,159,1,0,4026531840,systemd-journal,0,257,openat,"[139745116180260, 139639812616035]",4,38,,,,/proc/1/comm,O_RDONLY|O_CLOEXEC,,,,,-100.0,4060237604,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0,128.598182,187,187,1,0,4026532217,systemd-udevd,1,49,bind,"[140514610643659, 16]",3,0,,,,,,,,,,,,,,,,,14.0,{'sa_family': 'AF_NETLINK'},12,,,,,,,,,,,,,,,,,,,
361,0,128.600034,159,159,1,0,4026531840,systemd-journal,0,1003,cap_capable,"[139745116188174, 139745117078016, 139745117078000, 139745117077984, 139745117077968, 139745117077952, 139745117077936, 139745117077920, 139745117077904, 139745117077888, 139745117077872, 139745117077856, 139745117077840, 139745117077824, 139745117077808, 139745117077792, 139745117077776, 139745117077760, 139745117077744, 139745117077728]",1,0,,,,,,,,,,,,,,,,CAP_SYS_PTRACE,,,,,,,,,,,,,,,,,,,,,,
362,0,128.600225,505,505,1,0,4026532288,systemd-logind,0,1006,security_inode_unlink,"[140296893587003, 94034622711814, 94034622610208, 6]",1,0,,,,/systemd/sessions/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,0,128.600558,505,505,1,0,4026532288,systemd-logind,0,6,lstat,[140296893576938],2,0,,,,/run/systemd/users,,,,,0x7FFC34970D20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
